FIGURE,SETTING,INDICATOR,GROUP,SUBGROUP,TIME,START_TIME,END_TIME,VALUE,MEASURE
5,ED,Fentanyl overdose,Sex,Female,10,05/01/2023,05/31/2023,3.726708075,Percent
5,ED,Heroin overdose,Sex,Female,10,05/01/2023,05/31/2023,2.173913043,Percent
5,ED,All Opioids overdose,Sex,Female,11,06/01/2023,06/30/2023,29.35483871,Percent
5,ED,Stimulants overdose,Sex,Female,11,06/01/2023,06/30/2023,6.451612903,Percent
5,ED,Cannabis overdose,Sex,Female,11,06/01/2023,06/30/2023,7.419354839,Percent
5,ED,Benzodiazepine overdose,Sex,Female,11,06/01/2023,06/30/2023,7.096774194,Percent
5,ED,Fentanyl overdose,Sex,Female,11,06/01/2023,06/30/2023,4.838709677,Percent
5,ED,Heroin overdose,Sex,Female,11,06/01/2023,06/30/2023,2.258064516,Percent
5,ED,All Opioids overdose,Sex,Female,12,07/01/2023,07/31/2023,25.88996764,Percent
5,ED,Stimulants overdose,Sex,Female,12,07/01/2023,07/31/2023,11.32686084,Percent
5,ED,Cannabis overdose,Sex,Female,12,07/01/2023,07/31/2023,7.766990291,Percent
5,ED,Benzodiazepine overdose,Sex,Female,12,07/01/2023,07/31/2023,9.061488673,Percent
5,ED,Fentanyl overdose,Sex,Female,12,07/01/2023,07/31/2023,5.177993528,Percent
5,ED,Heroin overdose,Sex,Female,12,07/01/2023,07/31/2023,3.236245955,Percent
5,ED,All Opioids overdose,Sex,Female,13,08/01/2023,08/31/2023,26.90763052,Percent
5,ED,Stimulants overdose,Sex,Female,13,08/01/2023,08/31/2023,10.44176707,Percent
5,ED,Cannabis overdose,Sex,Female,13,08/01/2023,08/31/2023,10.44176707,Percent
5,ED,Benzodiazepine overdose,Sex,Female,13,08/01/2023,08/31/2023,6.425702811,Percent
5,ED,Fentanyl overdose,Sex,Female,13,08/01/2023,08/31/2023,4.016064257,Percent
5,ED,Heroin overdose,Sex,Female,13,08/01/2023,08/31/2023,4.819277108,Percent
5,ED,All Opioids overdose,Sex,Female,14,09/01/2023,09/30/2023,25.50607287,Percent
5,ED,Stimulants overdose,Sex,Female,14,09/01/2023,09/30/2023,11.74089069,Percent
5,ED,Cannabis overdose,Sex,Female,14,09/01/2023,09/30/2023,10.52631579,Percent
5,ED,Benzodiazepine overdose,Sex,Female,14,09/01/2023,09/30/2023,6.072874494,Percent
5,ED,Fentanyl overdose,Sex,Female,14,09/01/2023,09/30/2023,2.024291498,Percent
5,ED,Heroin overdose,Sex,Female,14,09/01/2023,09/30/2023,6.072874494,Percent
5,ED,All Opioids overdose,Sex,Female,15,10/01/2023,10/31/2023,23.27272727,Percent
5,ED,Stimulants overdose,Sex,Female,15,10/01/2023,10/31/2023,10.54545455,Percent
5,ED,Cannabis overdose,Sex,Female,15,10/01/2023,10/31/2023,10.90909091,Percent
5,ED,Benzodiazepine overdose,Sex,Female,15,10/01/2023,10/31/2023,6.181818182,Percent
5,ED,Fentanyl overdose,Sex,Female,15,10/01/2023,10/31/2023,4.363636364,Percent
5,ED,Heroin overdose,Sex,Female,15,10/01/2023,10/31/2023,3.636363636,Percent
5,ED,All Opioids overdose,Sex,Female,16,11/01/2023,11/30/2023,24.65753425,Percent
5,ED,Stimulants overdose,Sex,Female,16,11/01/2023,11/30/2023,10.50228311,Percent
5,ED,Cannabis overdose,Sex,Female,16,11/01/2023,11/30/2023,12.32876712,Percent
5,ED,Benzodiazepine overdose,Sex,Female,16,11/01/2023,11/30/2023,3.652968037,Percent
5,ED,Fentanyl overdose,Sex,Female,16,11/01/2023,11/30/2023,3.196347032,Percent
5,ED,Heroin overdose,Sex,Female,16,11/01/2023,11/30/2023,4.566210046,Percent
5,ED,All Opioids overdose,Sex,Female,17,12/01/2023,12/31/2023,26.23762376,Percent
5,ED,Stimulants overdose,Sex,Female,17,12/01/2023,12/31/2023,9.900990099,Percent
5,ED,Cannabis overdose,Sex,Female,17,12/01/2023,12/31/2023,10.3960396,Percent
5,ED,Benzodiazepine overdose,Sex,Female,17,12/01/2023,12/31/2023,5.940594059,Percent
5,ED,Fentanyl overdose,Sex,Female,17,12/01/2023,12/31/2023,3.465346535,Percent
5,ED,Heroin overdose,Sex,Female,17,12/01/2023,12/31/2023,3.465346535,Percent
5,ED,All Opioids overdose,Sex,Female,18,01/01/2024,01/31/2024,20.09569378,Percent
5,ED,Stimulants overdose,Sex,Female,18,01/01/2024,01/31/2024,9.090909091,Percent
5,ED,Cannabis overdose,Sex,Female,18,01/01/2024,01/31/2024,14.35406699,Percent
5,ED,Benzodiazepine overdose,Sex,Female,18,01/01/2024,01/31/2024,7.177033493,Percent
5,ED,Fentanyl overdose,Sex,Female,18,01/01/2024,01/31/2024,3.827751196,Percent
5,ED,Heroin overdose,Sex,Female,18,01/01/2024,01/31/2024,3.827751196,Percent
5,ED,All Opioids overdose,Sex,Female,19,02/01/2024,02/29/2024,20.73732719,Percent
5,ED,Stimulants overdose,Sex,Female,19,02/01/2024,02/29/2024,9.216589862,Percent
5,ED,Cannabis overdose,Sex,Female,19,02/01/2024,02/29/2024,10.59907834,Percent
5,ED,Benzodiazepine overdose,Sex,Female,19,02/01/2024,02/29/2024,6.451612903,Percent
5,ED,Fentanyl overdose,Sex,Female,19,02/01/2024,02/29/2024,2.304147465,Percent
5,ED,Heroin overdose,Sex,Female,19,02/01/2024,02/29/2024,4.147465438,Percent
5,ED,All Opioids overdose,Sex,Female,20,03/01/2024,03/31/2024,23.36065574,Percent
5,ED,Stimulants overdose,Sex,Female,20,03/01/2024,03/31/2024,9.426229508,Percent
5,ED,Cannabis overdose,Sex,Female,20,03/01/2024,03/31/2024,11.47540984,Percent
5,ED,Benzodiazepine overdose,Sex,Female,20,03/01/2024,03/31/2024,2.049180328,Percent
5,ED,Fentanyl overdose,Sex,Female,20,03/01/2024,03/31/2024,3.68852459,Percent
5,ED,Heroin overdose,Sex,Female,20,03/01/2024,03/31/2024,3.278688525,Percent
5,ED,All Opioids overdose,Sex,Female,21,04/01/2024,04/30/2024,22.12765957,Percent
5,ED,Stimulants overdose,Sex,Female,21,04/01/2024,04/30/2024,12.34042553,Percent
5,ED,Cannabis overdose,Sex,Female,21,04/01/2024,04/30/2024,13.61702128,Percent
5,ED,Benzodiazepine overdose,Sex,Female,21,04/01/2024,04/30/2024,3.829787234,Percent
5,ED,Fentanyl overdose,Sex,Female,21,04/01/2024,04/30/2024,3.404255319,Percent
5,ED,Heroin overdose,Sex,Female,21,04/01/2024,04/30/2024,2.553191489,Percent
5,ED,All Opioids overdose,Sex,Female,22,05/01/2024,05/31/2024,13.19148936,Percent
5,ED,Stimulants overdose,Sex,Female,22,05/01/2024,05/31/2024,7.659574468,Percent
5,ED,Cannabis overdose,Sex,Female,22,05/01/2024,05/31/2024,11.4893617,Percent
5,ED,Benzodiazepine overdose,Sex,Female,22,05/01/2024,05/31/2024,3.404255319,Percent
5,ED,Fentanyl overdose,Sex,Female,22,05/01/2024,05/31/2024,1.70212766,Percent
5,ED,Heroin overdose,Sex,Female,22,05/01/2024,05/31/2024,1.276595745,Percent
5,ED,All Opioids overdose,Sex,Female,23,06/01/2024,06/30/2024,18.22033898,Percent
5,ED,Stimulants overdose,Sex,Female,23,06/01/2024,06/30/2024,9.745762712,Percent
5,ED,Cannabis overdose,Sex,Female,23,06/01/2024,06/30/2024,11.86440678,Percent
5,ED,Benzodiazepine overdose,Sex,Female,23,06/01/2024,06/30/2024,2.966101695,Percent
5,ED,Fentanyl overdose,Sex,Female,23,06/01/2024,06/30/2024,4.237288136,Percent
5,ED,Heroin overdose,Sex,Female,23,06/01/2024,06/30/2024,2.966101695,Percent
5,ED,All Opioids overdose,Sex,Female,24,07/01/2024,07/31/2024,16.2055336,Percent
5,ED,Stimulants overdose,Sex,Female,24,07/01/2024,07/31/2024,11.46245059,Percent
5,ED,Cannabis overdose,Sex,Female,24,07/01/2024,07/31/2024,11.85770751,Percent
5,ED,Benzodiazepine overdose,Sex,Female,24,07/01/2024,07/31/2024,3.557312253,Percent
5,ED,Fentanyl overdose,Sex,Female,24,07/01/2024,07/31/2024,1.581027668,Percent
5,ED,Heroin overdose,Sex,Female,24,07/01/2024,07/31/2024,1.581027668,Percent
5,ED,All Opioids overdose,Sex,Male,1,08/01/2022,08/31/2022,44.75806452,Percent
5,ED,Stimulants overdose,Sex,Male,1,08/01/2022,08/31/2022,10.68548387,Percent
5,ED,Cannabis overdose,Sex,Male,1,08/01/2022,08/31/2022,7.661290323,Percent
5,ED,Benzodiazepine overdose,Sex,Male,1,08/01/2022,08/31/2022,3.830645161,Percent
5,ED,Fentanyl overdose,Sex,Male,1,08/01/2022,08/31/2022,5.241935484,Percent
5,ED,Heroin overdose,Sex,Male,1,08/01/2022,08/31/2022,10.08064516,Percent
5,ED,All Opioids overdose,Sex,Male,2,09/01/2022,09/30/2022,46.63573086,Percent
5,ED,Stimulants overdose,Sex,Male,2,09/01/2022,09/30/2022,12.52900232,Percent
5,ED,Cannabis overdose,Sex,Male,2,09/01/2022,09/30/2022,7.424593968,Percent
5,ED,Benzodiazepine overdose,Sex,Male,2,09/01/2022,09/30/2022,5.568445476,Percent
5,ED,Fentanyl overdose,Sex,Male,2,09/01/2022,09/30/2022,6.26450116,Percent
5,ED,Heroin overdose,Sex,Male,2,09/01/2022,09/30/2022,10.67285383,Percent
5,ED,All Opioids overdose,Sex,Male,3,10/01/2022,10/31/2022,47.5638051,Percent
5,ED,Stimulants overdose,Sex,Male,3,10/01/2022,10/31/2022,13.225058,Percent
5,ED,Cannabis overdose,Sex,Male,3,10/01/2022,10/31/2022,8.120649652,Percent
5,ED,Benzodiazepine overdose,Sex,Male,3,10/01/2022,10/31/2022,3.016241299,Percent
5,ED,Fentanyl overdose,Sex,Male,3,10/01/2022,10/31/2022,5.336426914,Percent
5,ED,Heroin overdose,Sex,Male,3,10/01/2022,10/31/2022,9.048723898,Percent
5,ED,All Opioids overdose,Sex,Male,4,11/01/2022,11/30/2022,43.5483871,Percent
5,ED,Stimulants overdose,Sex,Male,4,11/01/2022,11/30/2022,14.78494624,Percent
5,ED,Cannabis overdose,Sex,Male,4,11/01/2022,11/30/2022,12.09677419,Percent
5,ED,Benzodiazepine overdose,Sex,Male,4,11/01/2022,11/30/2022,3.76344086,Percent
5,ED,Fentanyl overdose,Sex,Male,4,11/01/2022,11/30/2022,6.989247312,Percent
5,ED,Heroin overdose,Sex,Male,4,11/01/2022,11/30/2022,7.258064516,Percent
5,ED,All Opioids overdose,Sex,Male,5,12/01/2022,12/31/2022,48.47775176,Percent
5,ED,Stimulants overdose,Sex,Male,5,12/01/2022,12/31/2022,10.53864169,Percent
5,ED,Cannabis overdose,Sex,Male,5,12/01/2022,12/31/2022,8.430913349,Percent
5,ED,Benzodiazepine overdose,Sex,Male,5,12/01/2022,12/31/2022,2.81030445,Percent
5,ED,Fentanyl overdose,Sex,Male,5,12/01/2022,12/31/2022,6.088992974,Percent
5,ED,Heroin overdose,Sex,Male,5,12/01/2022,12/31/2022,8.665105386,Percent
5,ED,All Opioids overdose,Sex,Male,6,01/01/2023,01/31/2023,39.58333333,Percent
5,ED,Stimulants overdose,Sex,Male,6,01/01/2023,01/31/2023,16.66666667,Percent
5,ED,Cannabis overdose,Sex,Male,6,01/01/2023,01/31/2023,9.114583333,Percent
5,ED,Benzodiazepine overdose,Sex,Male,6,01/01/2023,01/31/2023,2.604166667,Percent
5,ED,Fentanyl overdose,Sex,Male,6,01/01/2023,01/31/2023,5.729166667,Percent
5,ED,Heroin overdose,Sex,Male,6,01/01/2023,01/31/2023,5.729166667,Percent
5,ED,All Opioids overdose,Sex,Male,7,02/01/2023,02/28/2023,40.31830239,Percent
5,ED,Stimulants overdose,Sex,Male,7,02/01/2023,02/28/2023,12.73209549,Percent
5,ED,Cannabis overdose,Sex,Male,7,02/01/2023,02/28/2023,8.75331565,Percent
5,ED,Benzodiazepine overdose,Sex,Male,7,02/01/2023,02/28/2023,2.122015915,Percent
5,ED,Fentanyl overdose,Sex,Male,7,02/01/2023,02/28/2023,4.774535809,Percent
5,ED,Heroin overdose,Sex,Male,7,02/01/2023,02/28/2023,7.957559682,Percent
5,ED,All Opioids overdose,Sex,Male,8,03/01/2023,03/31/2023,40.2739726,Percent
5,ED,Stimulants overdose,Sex,Male,8,03/01/2023,03/31/2023,15.06849315,Percent
5,ED,Cannabis overdose,Sex,Male,8,03/01/2023,03/31/2023,9.589041096,Percent
5,ED,Benzodiazepine overdose,Sex,Male,8,03/01/2023,03/31/2023,6.301369863,Percent
5,ED,Fentanyl overdose,Sex,Male,8,03/01/2023,03/31/2023,5.753424658,Percent
5,ED,Heroin overdose,Sex,Male,8,03/01/2023,03/31/2023,7.123287671,Percent
5,ED,All Opioids overdose,Sex,Male,9,04/01/2023,04/30/2023,44.31279621,Percent
5,ED,Stimulants overdose,Sex,Male,9,04/01/2023,04/30/2023,15.16587678,Percent
5,ED,Cannabis overdose,Sex,Male,9,04/01/2023,04/30/2023,7.345971564,Percent
5,ED,Benzodiazepine overdose,Sex,Male,9,04/01/2023,04/30/2023,3.317535545,Percent
5,ED,Fentanyl overdose,Sex,Male,9,04/01/2023,04/30/2023,3.791469194,Percent
5,ED,Heroin overdose,Sex,Male,9,04/01/2023,04/30/2023,6.63507109,Percent
5,ED,All Opioids overdose,Sex,Male,10,05/01/2023,05/31/2023,44.44444444,Percent
5,ED,Stimulants overdose,Sex,Male,10,05/01/2023,05/31/2023,13.58024691,Percent
5,ED,Cannabis overdose,Sex,Male,10,05/01/2023,05/31/2023,9.87654321,Percent
5,ED,Benzodiazepine overdose,Sex,Male,10,05/01/2023,05/31/2023,3.950617284,Percent
5,ED,Fentanyl overdose,Sex,Male,10,05/01/2023,05/31/2023,4.938271605,Percent
5,ED,Heroin overdose,Sex,Male,10,05/01/2023,05/31/2023,6.172839506,Percent
5,ED,All Opioids overdose,Sex,Male,11,06/01/2023,06/30/2023,41.75,Percent
5,ED,Stimulants overdose,Sex,Male,11,06/01/2023,06/30/2023,13,Percent
5,ED,Cannabis overdose,Sex,Male,11,06/01/2023,06/30/2023,7.5,Percent
5,ED,Benzodiazepine overdose,Sex,Male,11,06/01/2023,06/30/2023,2.75,Percent
5,ED,Fentanyl overdose,Sex,Male,11,06/01/2023,06/30/2023,5.5,Percent
5,ED,Heroin overdose,Sex,Male,11,06/01/2023,06/30/2023,4.75,Percent
5,ED,All Opioids overdose,Sex,Male,12,07/01/2023,07/31/2023,39.66346154,Percent
5,ED,Stimulants overdose,Sex,Male,12,07/01/2023,07/31/2023,15.14423077,Percent
5,ED,Cannabis overdose,Sex,Male,12,07/01/2023,07/31/2023,6.490384615,Percent
5,ED,Benzodiazepine overdose,Sex,Male,12,07/01/2023,07/31/2023,4.807692308,Percent
5,ED,Fentanyl overdose,Sex,Male,12,07/01/2023,07/31/2023,7.451923077,Percent
5,ED,Heroin overdose,Sex,Male,12,07/01/2023,07/31/2023,5.048076923,Percent
5,ED,All Opioids overdose,Sex,Male,13,08/01/2023,08/31/2023,44.50402145,Percent
5,ED,Stimulants overdose,Sex,Male,13,08/01/2023,08/31/2023,12.06434316,Percent
5,ED,Cannabis overdose,Sex,Male,13,08/01/2023,08/31/2023,5.63002681,Percent
5,ED,Benzodiazepine overdose,Sex,Male,13,08/01/2023,08/31/2023,3.485254692,Percent
5,ED,Fentanyl overdose,Sex,Male,13,08/01/2023,08/31/2023,7.774798928,Percent
5,ED,Heroin overdose,Sex,Male,13,08/01/2023,08/31/2023,9.115281501,Percent
5,ED,All Opioids overdose,Sex,Male,14,09/01/2023,09/30/2023,39.1025641,Percent
5,ED,Stimulants overdose,Sex,Male,14,09/01/2023,09/30/2023,14.42307692,Percent
5,ED,Cannabis overdose,Sex,Male,14,09/01/2023,09/30/2023,8.012820513,Percent
5,ED,Benzodiazepine overdose,Sex,Male,14,09/01/2023,09/30/2023,3.846153846,Percent
5,ED,Fentanyl overdose,Sex,Male,14,09/01/2023,09/30/2023,7.051282051,Percent
5,ED,Heroin overdose,Sex,Male,14,09/01/2023,09/30/2023,4.807692308,Percent
5,ED,All Opioids overdose,Sex,Male,15,10/01/2023,10/31/2023,36.93467337,Percent
5,ED,Stimulants overdose,Sex,Male,15,10/01/2023,10/31/2023,12.56281407,Percent
5,ED,Cannabis overdose,Sex,Male,15,10/01/2023,10/31/2023,6.030150754,Percent
5,ED,Benzodiazepine overdose,Sex,Male,15,10/01/2023,10/31/2023,3.51758794,Percent
5,ED,Fentanyl overdose,Sex,Male,15,10/01/2023,10/31/2023,5.025125628,Percent
5,ED,Heroin overdose,Sex,Male,15,10/01/2023,10/31/2023,5.025125628,Percent
5,ED,All Opioids overdose,Sex,Male,16,11/01/2023,11/30/2023,36,Percent
5,ED,Stimulants overdose,Sex,Male,16,11/01/2023,11/30/2023,11.69230769,Percent
5,ED,Cannabis overdose,Sex,Male,16,11/01/2023,11/30/2023,12.61538462,Percent
5,ED,Benzodiazepine overdose,Sex,Male,16,11/01/2023,11/30/2023,3.076923077,Percent
5,ED,Fentanyl overdose,Sex,Male,16,11/01/2023,11/30/2023,4.615384615,Percent
5,ED,Heroin overdose,Sex,Male,16,11/01/2023,11/30/2023,4.923076923,Percent
5,ED,All Opioids overdose,Sex,Male,17,12/01/2023,12/31/2023,30.50847458,Percent
5,ED,Stimulants overdose,Sex,Male,17,12/01/2023,12/31/2023,11.86440678,Percent
5,ED,Cannabis overdose,Sex,Male,17,12/01/2023,12/31/2023,11.01694915,Percent
5,ED,Benzodiazepine overdose,Sex,Male,17,12/01/2023,12/31/2023,1.97740113,Percent
5,ED,Fentanyl overdose,Sex,Male,17,12/01/2023,12/31/2023,4.237288136,Percent
5,ED,Heroin overdose,Sex,Male,17,12/01/2023,12/31/2023,3.672316384,Percent
5,ED,All Opioids overdose,Sex,Male,18,01/01/2024,01/31/2024,31.37254902,Percent
5,ED,Stimulants overdose,Sex,Male,18,01/01/2024,01/31/2024,13.07189542,Percent
5,ED,Cannabis overdose,Sex,Male,18,01/01/2024,01/31/2024,10.13071895,Percent
5,ED,Benzodiazepine overdose,Sex,Male,18,01/01/2024,01/31/2024,1.633986928,Percent
5,ED,Fentanyl overdose,Sex,Male,18,01/01/2024,01/31/2024,5.882352941,Percent
5,ED,Heroin overdose,Sex,Male,18,01/01/2024,01/31/2024,4.248366013,Percent
5,ED,All Opioids overdose,Sex,Male,19,02/01/2024,02/29/2024,35.21126761,Percent
5,ED,Stimulants overdose,Sex,Male,19,02/01/2024,02/29/2024,8.802816901,Percent
5,ED,Cannabis overdose,Sex,Male,19,02/01/2024,02/29/2024,8.802816901,Percent
5,ED,Benzodiazepine overdose,Sex,Male,19,02/01/2024,02/29/2024,3.521126761,Percent
5,ED,Fentanyl overdose,Sex,Male,19,02/01/2024,02/29/2024,7.394366197,Percent
5,ED,Heroin overdose,Sex,Male,19,02/01/2024,02/29/2024,3.873239437,Percent
5,ED,All Opioids overdose,Sex,Male,20,03/01/2024,03/31/2024,35.12658228,Percent
5,ED,Stimulants overdose,Sex,Male,20,03/01/2024,03/31/2024,18.03797468,Percent
5,ED,Cannabis overdose,Sex,Male,20,03/01/2024,03/31/2024,11.39240506,Percent
5,ED,Benzodiazepine overdose,Sex,Male,20,03/01/2024,03/31/2024,3.797468354,Percent
5,ED,Fentanyl overdose,Sex,Male,20,03/01/2024,03/31/2024,6.962025316,Percent
5,ED,Heroin overdose,Sex,Male,20,03/01/2024,03/31/2024,6.329113924,Percent
5,ED,All Opioids overdose,Sex,Male,21,04/01/2024,04/30/2024,30.74324324,Percent
5,ED,Stimulants overdose,Sex,Male,21,04/01/2024,04/30/2024,14.52702703,Percent
5,ED,Cannabis overdose,Sex,Male,21,04/01/2024,04/30/2024,7.432432432,Percent
5,ED,Benzodiazepine overdose,Sex,Male,21,04/01/2024,04/30/2024,3.040540541,Percent
5,ED,Fentanyl overdose,Sex,Male,21,04/01/2024,04/30/2024,4.054054054,Percent
5,ED,Heroin overdose,Sex,Male,21,04/01/2024,04/30/2024,4.72972973,Percent
5,ED,All Opioids overdose,Sex,Male,22,05/01/2024,05/31/2024,24.78386167,Percent
5,ED,Stimulants overdose,Sex,Male,22,05/01/2024,05/31/2024,13.83285303,Percent
5,ED,Cannabis overdose,Sex,Male,22,05/01/2024,05/31/2024,15.56195965,Percent
5,ED,Benzodiazepine overdose,Sex,Male,22,05/01/2024,05/31/2024,1.729106628,Percent
5,ED,Fentanyl overdose,Sex,Male,22,05/01/2024,05/31/2024,4.322766571,Percent
5,ED,Heroin overdose,Sex,Male,22,05/01/2024,05/31/2024,2.88184438,Percent
5,ED,All Opioids overdose,Sex,Male,23,06/01/2024,06/30/2024,30.49853372,Percent
5,ED,Stimulants overdose,Sex,Male,23,06/01/2024,06/30/2024,14.07624633,Percent
5,ED,Cannabis overdose,Sex,Male,23,06/01/2024,06/30/2024,9.090909091,Percent
5,ED,Benzodiazepine overdose,Sex,Male,23,06/01/2024,06/30/2024,4.398826979,Percent
5,ED,Fentanyl overdose,Sex,Male,23,06/01/2024,06/30/2024,5.278592375,Percent
5,ED,Heroin overdose,Sex,Male,23,06/01/2024,06/30/2024,3.812316716,Percent
5,ED,All Opioids overdose,Sex,Male,24,07/01/2024,07/31/2024,30.58103976,Percent
5,ED,Stimulants overdose,Sex,Male,24,07/01/2024,07/31/2024,11.62079511,Percent
5,ED,Cannabis overdose,Sex,Male,24,07/01/2024,07/31/2024,7.645259939,Percent
5,ED,Benzodiazepine overdose,Sex,Male,24,07/01/2024,07/31/2024,3.058103976,Percent
5,ED,Fentanyl overdose,Sex,Male,24,07/01/2024,07/31/2024,5.810397554,Percent
5,ED,Heroin overdose,Sex,Male,24,07/01/2024,07/31/2024,5.810397554,Percent
5,ED,All Opioids overdose,Total,Total,1,08/01/2022,08/31/2022,37.36128237,Percent
5,ED,Stimulants overdose,Total,Total,1,08/01/2022,08/31/2022,10.35758323,Percent
5,ED,Cannabis overdose,Total,Total,1,08/01/2022,08/31/2022,7.398273736,Percent
5,ED,Benzodiazepine overdose,Total,Total,1,08/01/2022,08/31/2022,5.42540074,Percent
5,ED,Fentanyl overdose,Total,Total,1,08/01/2022,08/31/2022,4.438964242,Percent
5,ED,Heroin overdose,Total,Total,1,08/01/2022,08/31/2022,8.631319359,Percent
5,ED,All Opioids overdose,Total,Total,2,09/01/2022,09/30/2022,39.04761905,Percent
5,ED,Stimulants overdose,Total,Total,2,09/01/2022,09/30/2022,11.29251701,Percent
5,ED,Cannabis overdose,Total,Total,2,09/01/2022,09/30/2022,7.482993197,Percent
5,ED,Benzodiazepine overdose,Total,Total,2,09/01/2022,09/30/2022,5.306122449,Percent
5,ED,Fentanyl overdose,Total,Total,2,09/01/2022,09/30/2022,4.761904762,Percent
5,ED,Heroin overdose,Total,Total,2,09/01/2022,09/30/2022,9.25170068,Percent
5,ED,All Opioids overdose,Total,Total,3,10/01/2022,10/31/2022,38.33560709,Percent
5,ED,Stimulants overdose,Total,Total,3,10/01/2022,10/31/2022,11.05047749,Percent
5,ED,Cannabis overdose,Total,Total,3,10/01/2022,10/31/2022,8.731241473,Percent
5,ED,Benzodiazepine overdose,Total,Total,3,10/01/2022,10/31/2022,3.137789905,Percent
5,ED,Fentanyl overdose,Total,Total,3,10/01/2022,10/31/2022,3.956343793,Percent
5,ED,Heroin overdose,Total,Total,3,10/01/2022,10/31/2022,7.912687585,Percent
5,ED,All Opioids overdose,Total,Total,4,11/01/2022,11/30/2022,36.69590643,Percent
5,ED,Stimulants overdose,Total,Total,4,11/01/2022,11/30/2022,10.96491228,Percent
5,ED,Cannabis overdose,Total,Total,4,11/01/2022,11/30/2022,10.23391813,Percent
5,ED,Benzodiazepine overdose,Total,Total,4,11/01/2022,11/30/2022,3.50877193,Percent
5,ED,Fentanyl overdose,Total,Total,4,11/01/2022,11/30/2022,4.824561404,Percent
5,ED,Heroin overdose,Total,Total,4,11/01/2022,11/30/2022,5.701754386,Percent
5,ED,All Opioids overdose,Total,Total,5,12/01/2022,12/31/2022,38.03418803,Percent
5,ED,Stimulants overdose,Total,Total,5,12/01/2022,12/31/2022,9.259259259,Percent
5,ED,Cannabis overdose,Total,Total,5,12/01/2022,12/31/2022,10.11396011,Percent
5,ED,Benzodiazepine overdose,Total,Total,5,12/01/2022,12/31/2022,3.133903134,Percent
5,ED,Fentanyl overdose,Total,Total,5,12/01/2022,12/31/2022,4.843304843,Percent
5,ED,Heroin overdose,Total,Total,5,12/01/2022,12/31/2022,7.122507123,Percent
5,ED,All Opioids overdose,Total,Total,6,01/01/2023,01/31/2023,31.8443804,Percent
5,ED,Stimulants overdose,Total,Total,6,01/01/2023,01/31/2023,12.39193084,Percent
5,ED,Cannabis overdose,Total,Total,6,01/01/2023,01/31/2023,10.08645533,Percent
5,ED,Benzodiazepine overdose,Total,Total,6,01/01/2023,01/31/2023,2.161383285,Percent
5,ED,Fentanyl overdose,Total,Total,6,01/01/2023,01/31/2023,4.755043228,Percent
5,ED,Heroin overdose,Total,Total,6,01/01/2023,01/31/2023,5.043227666,Percent
5,ED,All Opioids overdose,Total,Total,7,02/01/2023,02/28/2023,32.28840125,Percent
5,ED,Stimulants overdose,Total,Total,7,02/01/2023,02/28/2023,12.38244514,Percent
5,ED,Cannabis overdose,Total,Total,7,02/01/2023,02/28/2023,9.404388715,Percent
5,ED,Benzodiazepine overdose,Total,Total,7,02/01/2023,02/28/2023,3.29153605,Percent
5,ED,Fentanyl overdose,Total,Total,7,02/01/2023,02/28/2023,4.231974922,Percent
5,ED,Heroin overdose,Total,Total,7,02/01/2023,02/28/2023,7.053291536,Percent
5,ED,All Opioids overdose,Total,Total,8,03/01/2023,03/31/2023,32.02328967,Percent
5,ED,Stimulants overdose,Total,Total,8,03/01/2023,03/31/2023,11.20815138,Percent
5,ED,Cannabis overdose,Total,Total,8,03/01/2023,03/31/2023,10.91703057,Percent
5,ED,Benzodiazepine overdose,Total,Total,8,03/01/2023,03/31/2023,5.676855895,Percent
5,ED,Fentanyl overdose,Total,Total,8,03/01/2023,03/31/2023,4.075691412,Percent
5,ED,Heroin overdose,Total,Total,8,03/01/2023,03/31/2023,5.676855895,Percent
5,ED,All Opioids overdose,Total,Total,9,04/01/2023,04/30/2023,36.67664671,Percent
5,ED,Stimulants overdose,Total,Total,9,04/01/2023,04/30/2023,14.52095808,Percent
5,ED,Cannabis overdose,Total,Total,9,04/01/2023,04/30/2023,7.185628743,Percent
5,ED,Benzodiazepine overdose,Total,Total,9,04/01/2023,04/30/2023,4.341317365,Percent
5,ED,Fentanyl overdose,Total,Total,9,04/01/2023,04/30/2023,3.592814371,Percent
5,ED,Heroin overdose,Total,Total,9,04/01/2023,04/30/2023,5.838323353,Percent
5,ED,All Opioids overdose,Total,Total,10,05/01/2023,05/31/2023,34.1127923,Percent
5,ED,Stimulants overdose,Total,Total,10,05/01/2023,05/31/2023,11.82943604,Percent
5,ED,Cannabis overdose,Total,Total,10,05/01/2023,05/31/2023,10.04126547,Percent
5,ED,Benzodiazepine overdose,Total,Total,10,05/01/2023,05/31/2023,5.364511692,Percent
5,ED,Fentanyl overdose,Total,Total,10,05/01/2023,05/31/2023,4.401650619,Percent
5,ED,Heroin overdose,Total,Total,10,05/01/2023,05/31/2023,4.401650619,Percent
5,ED,All Opioids overdose,Total,Total,11,06/01/2023,06/30/2023,36.33802817,Percent
5,ED,Stimulants overdose,Total,Total,11,06/01/2023,06/30/2023,10.14084507,Percent
5,ED,Cannabis overdose,Total,Total,11,06/01/2023,06/30/2023,7.464788732,Percent
5,ED,Benzodiazepine overdose,Total,Total,11,06/01/2023,06/30/2023,4.647887324,Percent
5,ED,Fentanyl overdose,Total,Total,11,06/01/2023,06/30/2023,5.211267606,Percent
